baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	organism
18751.6782446002	-1.44903212129726	0.501988182280893	-2.88658612382719	0.00389446145505161	0.0377097853086705	Anaerovibrio_lipolyticus_DSM_3074
19246.7032732736	1.27431394308261	0.448225290062949	2.84302106849805	0.00446881162509296	0.0422409098848072	Eubacterium_uniforme_ATCC_35992
4812.35238902517	0.547274088008695	0.193700428186406	2.82536333622365	0.00472270295597449	0.0433943923145789	Butyrivibrio_sp._XBB1001
12486.4207108372	0.457897805393179	0.162402369612918	2.81952662688708	0.00480945406005408	0.0433943923145789	Methanogenic_archaeon_ISO4-H5
4902.37442592332	0.545981876639845	0.194617477671625	2.80541030112963	0.00502525660599395	0.0443339305017689	Butyrivibrio_sp._INlla14
10366.4953055957	0.84783662301595	0.307150552792314	2.76032914578289	0.00577431525061722	0.0492116668916813	Lachnospiraceae_bacterium_YSB2008
2366.79383217332	-0.834315266686425	0.302928079624274	-2.7541694639904	0.00588412920593242	0.0492116668916813	Butyrivibrio_fibrisolvens_YRB2005
11962.8512249137	-1.25127204411189	0.454921532622583	-2.75052279213608	0.00595002521612267	0.0492116668916813	Anaerovibrio_lipolyticus_LB2005
15666.1971778007	-0.634216964108589	0.233147319928225	-2.72024128050811	0.00652342976056078	0.052519975093987	Oribacterium_sp._FC2011
8177.97935324181	0.905677459103932	0.333503173319814	2.71564870009627	0.00661460643501095	0.052519975093987	Selenomonas_bovis_8-14-1
3096.94787747364	0.567408673673317	0.210329931275948	2.69770769300965	0.00698187168116841	0.0543490795573305	Cellulosilyticum_ruminicola_JCM_14822
4168.00520517825	0.483808562654735	0.18011254597574	2.68614582084638	0.00722815354981672	0.0547555068406917	Ruminococcaceae_bacterium_AE2021
18194.4945117756	0.720165280490803	0.268479466866705	2.68238494695891	0.00730992912482785	0.0547555068406917	Ruminococcus_sp._NK3A76
1070.53326285659	0.513892424088434	0.193736556444441	2.65253204413079	0.0079890544314281	0.05873434461624	Enterococcus_mundtii_C2
4028.93249957433	0.485125053245272	0.183622250783372	2.64197313329743	0.00824245938941022	0.059243917181781	Ruminococcaceae_bacterium_KHP2
13973.1430867719	-1.29681683683335	0.492134561227615	-2.63508588707625	0.00841159960497713	0.059243917181781	Prevotella_bryantii_C21a
16523.2454369152	-0.633606360599637	0.24079653406566	-2.63129352363048	0.00850605360040684	0.059243917181781	Oribacterium_sp._KHPX15
14829.2149548175	-1.2493182027499	0.47832366266013	-2.61186786328318	0.00900490511436764	0.0609256774576784	Prevotella_bryantii_FB3001
14794.6707582757	-1.21092713310025	0.463958257058834	-2.6099915556556	0.00905444576826959	0.0609256774576784	Prevotella_bryantii_DSM_11371
3859.46201867977	1.26224746392423	0.485933740014996	2.59757115010222	0.0093885667468153	0.0621210166414279	Selenomonas_ruminantium_WCT3
92.6171988132534	0.709388690156849	0.276544437017717	2.56518879138184	0.0103119679994916	0.0663092520262311	Streptococcus_equinus_Sb18
2742.36557765762	-0.393311797398292	0.153414282256984	-2.56372347875314	0.0103556010721066	0.0663092520262311	Bifidobacterium_bifidum_Calf96
2755.64797108257	-0.336471554172926	0.132178978069461	-2.54557539396399	0.0109097801739894	0.0687489322075207	Lachnoclostridium_clostridioforme_NLAE-zl-G208
120.927078465985	-1.7033479164663	0.671621275082408	-2.53617325665763	0.0112071271988415	0.069519210905314	Streptococcus_gallolyticus_VTM3R24
24307.7477196981	-0.949933918604137	0.377983720947826	-2.51316092720104	0.0119654739003283	0.0728423493387572	Oribacterium_sp._P6A1
1996.73455903111	0.515519067777411	0.205473826382928	2.50892815329517	0.0121098112250831	0.0728423493387572	Clostridium_sp._NCR
2670.24076044246	0.483279028444629	0.194591333159167	2.48355885433668	0.0130076837711107	0.0770753799571781	Clostridium_butyricum_AGR2140
31865.8866413314	-0.528537461250794	0.213374193476278	-2.4770449164442	0.01324752292001	0.0773421558712347	Bacteroides_sp._AR29
574.636051757235	0.413914115497863	0.167868065587984	2.46571087864785	0.013674165793474	0.0780340728908716	Acinetobacter_sp._HR7
10431.8592618625	-0.493503539980791	0.200326955513654	-2.46349044099138	0.0137591564291209	0.0780340728908716	Porphyromonadaceae_bacterium_KHP3R9
2619.33502394066	0.67909046201082	0.277357773535806	2.44842772334683	0.0143481213630994	0.0793117247638785	Peptostreptococcaceae_bacterium_VA2
1416.16597525581	-1.3043990499812	0.532945482318626	-2.44752811170534	0.0143839903853885	0.0793117247638785	Alysiella_filiformis_DSM_16848
8926.47675388177	-0.277188763880055	0.113896769574529	-2.4336841590461	0.0149460302939183	0.0812818359819943	Lachnoclostridium_citroniae_NLAE-zl-G70
754.829922180954	0.700400931100322	0.292046543648609	2.39825105392463	0.016473570092734	0.0877961638975768	Methanobrevibacter_YLM1
2445.5241441218	0.585299761121693	0.24430702843461	2.39575490264027	0.0165861770587362	0.0877961638975768	Methanobrevibacter_ruminantium_M1
9083.0570733225	0.979518699888983	0.4097869476777	2.39031210105642	0.0168340605928619	0.087935816517976	Selenomonas_bovis_DSM_23594
73061.9809991152	-1.2472188893453	0.527870252146027	-2.36273759370754	0.0181405091254311	0.0931694590745094	Ruminococcus_albus_8
109.181035164918	-1.56530440405048	0.663437927034474	-2.35938335790853	0.018305334528493	0.0931694590745094	Streptococcus_gallolyticus_VTM3R42
70714.0919773673	-0.480317883881601	0.204867641047246	-2.3445278201394	0.0190511891910005	0.0957382545421165	Prevotella_sp._AGR2160
5791.33911126536	1.00371120561985	0.429884841842967	2.33483739811998	0.0195519166971595	0.0960848222872009	Methanobrevibacter_gottschalkii_DSM
708.598909224447	0.837697107488076	0.358935418940281	2.33383796439284	0.019604208073711	0.0960848222872009	Arcobacter_butzleri_7h1h
11149.214879206	-0.303093451079291	0.131736056386124	-2.30076305146794	0.0214050279845972	0.103631659876648	Lachnospiraceae_bacterium_NLAE-zl-G231
8200.74654217214	0.381467142816737	0.166544026793658	2.29048828805707	0.0219930267422597	0.105195561646712	Ruminococcaceae_bacterium_YAD3003
2993.60715415729	-0.375496655757118	0.164399315361375	-2.2840524300951	0.02236844979894	0.105717554406895	Bacteroides_xylanisolvens_NLAE-zl-C29
6408.06354541442	0.383803620442254	0.168670340211387	2.27546597677607	0.0228779914372897	0.106853677654165	Lachnospiraceae_bacterium_P6B14
5938.35098719108	0.711562125774382	0.314486585792314	2.26261518907613	0.0236594209863313	0.109218489902018	Schwartzia_succinivorans_DSM_10502
2571.44568277462	0.6973570249682	0.310352821761832	2.2469814226576	0.0246412143937697	0.112443242693409	Clostridium_sartagoforme_AAU1
16386.972803751	-0.417811107731329	0.186899440162034	-2.23548613826293	0.0253854506598173	0.11323123112553	Clostridium_aminophilum_F
7422.37841563613	-1.06521865498625	0.477112750927619	-2.23263505935486	0.0255730201489337	0.11323123112553	Selenomonas_ruminantium_AC2024
743.397279912112	-0.399098028881728	0.178873487772754	-2.23117485912028	0.0256695486178783	0.11323123112553	Succinivibrio_dextrinosolvens_ACV-10
10750.7076116436	-1.12451943467598	0.505440398693462	-2.224830934731	0.0260925898648857	0.113832507432523	Selenomonas_ruminantium_L14
2628.94093564602	-0.51673169377541	0.233764514706239	-2.21047961203506	0.0270718939525955	0.116821107599787	Butyrivibrio_fibrisolvens_WTE3004
203.169523083509	-0.361517280418213	0.163930042325252	-2.20531438466252	0.0274320411319666	0.117102369133234	Lactobacillus_mucosae_AGR63
3924.70347499024	1.14850746741995	0.523097506875408	2.19558964117469	0.0281213283507147	0.118767737821636	Selenomonas_sp._ND2010
468.131400286472	0.576578652199357	0.263927621259894	2.18460898274679	0.0289175287420065	0.120844830637648	Lactococcus_lactis_subsp._cremoris_DPC6856
964.141638625763	-0.615175486405525	0.284254269654452	-2.16417324937054	0.0304510555048831	0.125280826035964	Clostridium_cadaveris_AGR2141
2375.00398165936	0.828091683940882	0.383284760929057	2.1605129354312	0.0307329833227546	0.125280826035964	Succinimonas_amylolytica_DSM_2873
4881.180317247	-0.94896783382598	0.44014475896711	-2.15603574617798	0.0310808740287759	0.125280826035964	Butyrivibrio_sp._TB
14393.885143326	-0.416041348785958	0.193180823725032	-2.15363689192121	0.0312686587579757	0.125280826035964	Eubacterium_cellulosolvens_6
11708.9724327008	-0.52233489879478	0.243509032924234	-2.14503294815064	0.0319502127463378	0.125280826035964	Butyrivibrio_sp._VCB2001
228.220669957077	0.958264303391401	0.447087052913247	2.14335060062082	0.0320849565635238	0.125280826035964	Methanosarcina_sp._DSM
69.3645750295423	0.621442224420714	0.290113227778072	2.14206787184519	0.0321880207951344	0.125280826035964	Streptococcus_equinus_Sb20
432.147505580977	0.426701349000994	0.200186694367051	2.13151703388747	0.0330465706551225	0.127373675243531	Lactobacillus_ruminis_DSM
14737.4225033533	-0.284642134273316	0.134222020618269	-2.12068133799629	0.0339486280358295	0.129592358944464	Slackia_heliotrinireducens_DSM_20476
2860.12241059984	-0.735420876307552	0.348304028180861	-2.1114337383594	0.0347350477086852	0.131331561336648	Lachnospira_pectinoschiza_M83
4979.04148818972	-0.442193622045341	0.209814562428355	-2.10754495268333	0.0350703694169235	0.131348459042629	Porphyromonadaceae_bacterium_KH3CP3RA
420.066200191537	0.530335236857808	0.253409724095583	2.09279749919057	0.0363672351629587	0.13493263887565	Enterococcus_casseliflavus_NLAE-zl-G268
2671.897934178	0.515937351359601	0.247418618916963	2.08528102540559	0.0370437987533229	0.136170260232122	Clostridium_glycolicum_KPPR-9
