baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	organism
1783.01237380913	-0.354813700819316	0.240861149022718	-1.47310474212614	0.140722794960512	0.35009085575542	Streptococcus_bovis_B315
40534.1779317661	-0.178749132961215	0.121927589499646	-1.4660269566121	0.142640943183181	0.352712150416592	Porphyromonadaceae_bacterium_NLAE-zl-C104
56057.7224692159	-0.325248769964655	0.225093685699791	-1.44494843981738	0.148472368747047	0.364920038848164	Butyrivibrio_fibrisolvens_MD2001
77622.2874499164	0.106542011037249	0.0744502747632098	1.4310492657832	0.152416096115878	0.37236986356454	Butyrivibrio_sp._AE3004
294134.6260682	-0.38443626886835	0.270501900794536	-1.42119618287028	0.155259734089826	0.37705935421815	Lachnospiraceae_bacterium_NK3A20
29296.1295646709	-0.186342529311148	0.131592083767114	-1.41606184792186	0.156757397159015	0.378443893733006	Bifidobacterium_boum_DSM
364183.080620958	-0.476375370584443	0.338768861481387	-1.40619586021372	0.159665973126778	0.383198335504268	Ruminococcus_flavefaciens_FD-1
18863.1244246354	-0.176524169140034	0.125866278652315	-1.40247388760617	0.160773782788416	0.383600604547799	Bacteroides_xylanisolvens_NLAE-zl-C182
2741.83230694373	-0.326698608836184	0.236655914657829	-1.38047937364483	0.167439096142736	0.397181111780444	Streptococcus_equinus_H24
45681.1394395125	-0.161582460643036	0.117376944898594	-1.376611572082	0.168632371195665	0.397699465016366	Porphyromonadaceae_bacterium_KH3R12
3416.49650120555	-0.324055703869194	0.236128264523771	-1.37237151394289	0.169947813278452	0.398498320790854	Streptococcus_equinus_SI
25974.3532735055	-0.312879181928726	0.228683205590965	-1.36817734874837	0.171256569977745	0.399272460290971	Methanosarcina_barkeri_CM1
143274.798988005	0.232432046488228	0.171034965494914	1.35897385552512	0.174154873516056	0.403722661332676	Methanobrevibacter_millerae_DSM
189584.219154786	-0.43419614195133	0.320577359373076	-1.35441923534603	0.175602664242382	0.404779022660406	Oribacterium_sp._P6A1
3650.41862345444	-0.407588104674416	0.30309836234106	-1.34473872285651	0.178709624959844	0.408852715417409	Streptococcus_bovis_ATCC_33317
18695.5104994535	-0.169532309739952	0.126263683777575	-1.34268464746045	0.1793741079895	0.408852715417409	Bacteroides_xylanisolvens_NLAE-zl-C202
53056.502426722	0.136712664870476	0.102063959316865	1.33948031984573	0.180414357034421	0.40893920927802	Butyrivibrio_sp._FC2001
49245.1786302146	-0.223056909147524	0.168600614677968	-1.32298989285163	0.185838739016866	0.41707267923336	Methanobrevibacter_boviskoreani_JH1
29403.95909987	-0.103468461032332	0.0782450956728521	-1.32236353144662	0.186047126520764	0.41707267923336	Desulfotomaculum_ruminis_DL_DSM_2154
125679.77022844	0.176978195111472	0.13418329263317	1.31892869550679	0.187192951745646	0.417348220285375	Lachnospiraceae_bacterium_NE2001
62378.361125983	0.272472345927481	0.207310689432229	1.31431884517732	0.188738928030708	0.418508057807222	Selenomonas_ruminantium_GACV-9
246738.786434405	-0.266359795415926	0.203681034241179	-1.30772998285412	0.190964909965427	0.419394620852189	Prevotella_bryantii_DSM_11371
127227.159544686	0.204943983100653	0.156798488206473	1.30705331055732	0.191194606564968	0.419394620852189	Ruminococcus_flavefaciens_YRD2003
619238.606389026	0.605572483811023	0.466076800028408	1.29929763458321	0.193841805830819	0.422927576358151	Eubacterium_uniforme_ATCC_35992
709079.668538646	-0.473035121760311	0.366475515482897	-1.29076869197388	0.196783897101566	0.425124857201887	Erysipelotrichaceae_bacterium_NK3D112
11867.8472956779	-0.211819010016058	0.164157591345377	-1.29033941275615	0.196932838262639	0.425124857201887	Enterococcus_casseliflavus_NLAE-zl-C414
18689.001545341	-0.164409965412262	0.128890440056899	-1.27557920773397	0.202104307973344	0.432866405130378	Bacteroides_xylanisolvens_NLAE-zl-C339
9859.39410463408	-0.193590842888746	0.151947554759627	-1.27406356222709	0.202640890637015	0.432866405130378	Lactobacillus_plantarum_AG30
10904.1817366716	-0.252258595436094	0.209273614892752	-1.20540086033001	0.228048589532637	0.484603252756855	Methanosarcina_sp._DSM
14988.1589978837	-0.219274962713862	0.183421689224499	-1.195469105322	0.231903799942038	0.490242229929282	Acinetobacter_sp._HR7
2295.2741945855	-0.264582658659954	0.222445559308207	-1.189426570181	0.234271850377595	0.49269543790752	Streptococcus_equinus_pGA-7
152187.8360222	-0.287815282872164	0.245683836299338	-1.17148644048969	0.241403305008028	0.505089992016798	Methanobrevibacter_wolinii_SH
72111.2357926965	0.0904808066029691	0.0777790356904796	1.16330584198853	0.244705436273648	0.509386826528819	Butyrivibrio_proteoclasticus_P6B7
131376.204644352	-0.254774069424046	0.219861195639815	-1.15879506923735	0.2465397278458	0.510600045487748	Ruminococcus_flavefaciens_XPD3002
13126.0781228696	-0.224068055486106	0.194398949352233	-1.1526196835566	0.249066520441579	0.511851837920693	Enterococcus_casseliflavus_NLAE-zl-G268
137667.171686574	-0.530122326039511	0.460498588900201	-1.15119207488907	0.249653224868181	0.511851837920693	Selenomonas_sp._AE3005
40896.4425231439	0.237275927214045	0.208012877880365	1.14067902733652	0.254003517244	0.514864009088563	Selenomonas_ruminantium_WCT3
98780.46834903	0.310308723593024	0.272245916970411	1.13981038557412	0.254365305987711	0.514864009088563	Ruminococcus_bromii_YE282
